头晕,124.10169450692757,neg,2,n
不知所谓,121.81120928224847,neg,4,l
忍,117.82785711773988,neg,1,v
浪费时间,117.69873990293172,neg,4,n
鸡巴,114.1261856698336,neg,2,n
流水账,112.57739745996166,neg,3,n
透顶,111.84218581623516,neg,2,n
偏要,111.56982291660938,neg,2,a
装腔作势,108.47087632936977,neg,4,n
聒噪,106.89372065191996,neg,2,a
看不下去,106.74384266931915,neg,4,v
极点,106.09247066354042,neg,2,d
令人作呕,104.31821338343221,neg,4,i
乱七八糟,103.24458095649685,neg,4,i
浪费,102.18100094997428,neg,2,n
玩意,101.386225799742,neg,2,n
自以为是,101.15807821849653,neg,4,l
浮夸,99.04571671000609,neg,2,v
拉低,99.04140664210223,neg,2,v
烂,96.81838489775339,neg,1,v
亏,96.79706922417992,neg,1,v
弱智,96.17446074172872,neg,2,n
晃,96.09857620329528,neg,1,v
低级,96.03068547859557,neg,2,b
豆瓣,95.6149415433616,neg,2,n
磨磨,94.72578879493784,neg,2,v
要不是,94.65050780205384,neg,3,c
不知所云,94.26884828316604,neg,4,i
好意思,93.7462682373262,neg,3,l
勉强,93.49382660815132,neg,2,v
别扭,92.79901503140789,neg,2,a
弃,92.52730698952763,neg,1,vg
凑,91.37366257555652,neg,1,v
无力,91.04102762194925,neg,2,n
高分,90.92629111373472,neg,2,n
难看,90.88337779004351,neg,2,v
到极点,90.00694397572893,neg,3,l
能看,90.00516714629023,neg,2,v
昏昏欲睡,89.9892031370013,neg,4,l
圣母,89.91645699119131,neg,2,n
强行,89.69392577426771,neg,2,v
晕死,89.49324464557421,neg,2,v
废话连篇,88.61803642102623,neg,4,n
分数,87.99426949421557,neg,2,n
只好,87.4382022807897,neg,2,d
装,87.16437137365463,neg,1,v
水军,85.93603687421381,neg,2,n
评分,85.29004378210794,neg,2,n
堆砌,84.94439653402861,neg,2,v
忍受,84.74886659818681,neg,2,v
干瘪,84.73995137295653,neg,2,a
煎熬,84.6371201703206,neg,2,v
杂乱无章,84.29941380221327,neg,4,i
胸,83.81218696880342,neg,1,ng
要死,83.7354406368269,neg,2,v
极差,83.34126222216845,neg,2,n
全是,82.2707115898662,neg,2,a
无趣,82.12295755481492,neg,2,n
SB,81.27644099816324,neg,2,eng
韩剧,81.08907035341332,neg,2,nz
经不起,81.03892809822901,neg,3,l
故弄玄虚,80.98138961104377,neg,4,i
拙劣,80.00998134322496,neg,2,a
装逼,79.75658633328084,neg,2,v
莫名其妙,79.18743234191834,neg,4,i
瞌睡,79.07184548498759,neg,2,v
强忍,79.03708668442772,neg,2,a
逻辑性,78.83499024983173,neg,3,n
无语,78.71547262925344,neg,2,nz
营养,77.77216670399716,neg,2,n
一逼,77.40150762004436,neg,2,m
一无是处,77.32112750744207,neg,4,l
撑,77.23463138103136,neg,1,v
唧唧,77.0527255334851,neg,2,o
得分,76.98758132763123,neg,2,v
不合逻辑,76.84400924957029,neg,4,l
糟糕,76.42994249133584,neg,2,a
没见,75.72182531318744,neg,2,v
矫揉造作,75.4421283145372,neg,4,i
卖肉,75.19816749607905,neg,2,n
蹩脚,75.1208299670676,neg,2,a
做作,74.85055122260238,neg,2,v
讨厌,74.64395502372844,neg,2,v
说教,74.28184516393546,neg,2,v
受不了,74.18260798628665,neg,3,l
如坐针毡,73.90570072342365,neg,4,i
没救,73.88604491865689,neg,2,v
蛋,73.75544670289375,neg,1,n
东拼西凑,73.75356901117286,neg,4,i
无脑,73.70428678820232,neg,2,n
不酷,73.57455736564691,neg,2,a
口琴,73.51804502674976,neg,2,n
忍耐,73.24397767473218,neg,2,v
设,72.84793829818003,neg,1,v
低能,72.74336551775335,neg,2,v
无所事事,72.6051318098749,neg,4,i
进到,72.5333568480566,neg,2,v
b,72.47414759540442,neg,1,x
退场,72.26260242965776,neg,2,n
夸大,72.2390332269133,neg,2,v
丑,72.19524147525223,neg,1,a
捧上天,72.1019971719031,neg,3,l
太假,71.4646845945777,neg,2,n
坨,71.39513699082447,neg,1,v
豪华,71.1946378634685,neg,2,a
负分,71.07732796471473,neg,2,n
浪费资源,70.85265898597683,neg,4,n
难以忍受,70.8052787043742,neg,4,l
犯,70.47740845083796,neg,1,v
稀烂,70.4253449941191,neg,2,a
不连贯,70.39755285604153,neg,3,i
毛,70.37520502131315,neg,1,nr
进展,70.3417896025818,neg,2,vn
糟蹋,69.94392280526043,neg,2,v
尴尬,69.62631137281491,neg,2,a
白白浪费,69.48974306007639,neg,4,n
又臭又长,69.48050318266783,neg,4,l
散乱,69.28361281484405,neg,2,v
裹脚布,69.182477953909,neg,3,i
困死,68.96530921081661,neg,2,v
票,68.96322633559029,neg,1,n
组团,68.91101660949332,neg,2,n
别拍,68.40575639666127,neg,2,v
婊,68.19170540417639,neg,1,n
苏,68.16879462267815,neg,1,j
臭,68.15150020277063,neg,1,a
里根,68.0843891313657,neg,2,ns
要命,68.03614849854802,neg,2,v
令人发指,67.7744996791732,neg,4,i
三流,67.49265840184283,neg,2,n
打一星,67.30461465640101,neg,3,nz
生怕,66.91715731896016,neg,2,v
乱,66.85138246493233,neg,1,d
无聊,66.7366853520191,neg,2,a
战略,66.6773730832038,neg,2,n
进看,66.51999391667721,neg,2,v
不通,66.50342805232744,neg,2,a
检察官,66.48396841041081,neg,3,n
算了,66.44802688001405,neg,2,v
面瘫,66.41286754306891,neg,2,n
摸不到,66.32114114185325,neg,3,l
自大,66.22292389062275,neg,2,a
无味,65.87306085022222,neg,2,d
垃圾,65.82727598349048,neg,2,n
逼叨,65.54354574833044,neg,2,v
松散,65.52452851002116,neg,2,v
破,65.52220366674608,neg,1,v
毫无,65.20119422519966,neg,2,v
耍,64.8598326410841,neg,1,v
矫情,64.4937238242413,neg,2,a
进,64.28969737276137,neg,1,v
犊子,64.21640941986728,neg,2,n
硬撑,64.20568711518472,neg,2,v
神经病,63.953923372828,neg,3,n
下限,63.7412225195953,neg,2,v
低幼,63.71280058366406,neg,2,d
味同嚼蜡,63.6915621813319,neg,4,i
一比,63.48804313480636,neg,2,m
臭脚,63.19753560558918,neg,2,n
睡,63.08871847059201,neg,1,v
呆滞,63.084153852286306,neg,2,a
情痴,62.98976698198734,neg,2,n
长时间,62.85829849617853,neg,3,l
言情,62.8194411412297,neg,2,n
太装,62.6777830643,neg,2,n
墨迹,62.673225615405855,neg,2,n
难听,62.456971912289916,neg,2,v
无理取闹,62.40774974996452,neg,4,l
关掉,62.341501579864016,neg,2,v
装饰,62.32165823307571,neg,2,n
毛要,62.313964715627534,neg,2,b
狗血,62.20228617730129,neg,2,n
穆赫兰,62.187289233319454,neg,3,nr
废戏,62.159055841181456,neg,2,n
香,62.15676893034494,neg,1,ns
肤浅,62.04118012471645,neg,2,a
奇怪,61.993129184207675,neg,2,v
无病呻吟,61.87241578985332,neg,4,i
不行,61.777951305383425,neg,2,v
艹,61.72659137605643,neg,1,zg
残,61.6863922724348,neg,1,n
好烂,61.68264796467571,neg,2,a
堺,61.612317888273694,neg,1,zg
根本,61.5146415455641,neg,2,a
磨叽,61.1332893189856,neg,2,n
花,60.87864951155187,neg,1,v
惹人厌,60.756702402036886,neg,3,i
雷人,60.74195644156187,neg,2,n
武功,60.73674638279252,neg,2,nr
小学生,60.59988144482929,neg,3,nr
碧池,60.5403573286242,neg,2,n
懒得,60.530202008925485,neg,2,v
胡编乱造,60.5278624662817,neg,4,l
大跌眼镜,60.51812038699949,neg,4,l
阿三,60.39936668106999,neg,2,nr
故意,60.300019554645445,neg,2,d
睡着,60.19703438314784,neg,2,v
生硬,60.136265792279715,neg,2,a
故作玄虚,60.1102604639327,neg,4,i
狗屎,60.06400331296204,neg,2,n
离场,60.04882167339411,neg,2,n
虎头蛇尾,60.02706812064265,neg,4,i
比手,59.92810865552133,neg,2,p
五毛钱,59.83440211447258,neg,3,n
得奖,59.807602778604476,neg,2,v
漏洞百出,59.666372428768085,neg,4,i
反胃,59.590803155615646,neg,2,v
智障,59.55430036387166,neg,2,n
真不知道,59.53036453062559,neg,4,i
跟风,59.46202398500467,neg,2,v
猜中,59.344751953913445,neg,2,v
晃晃,59.14228294562918,neg,2,z
太重,59.08266756164261,neg,2,n
战斗力,58.987209252388205,neg,3,n
很烂,58.647344394550714,neg,2,a
空洞,58.55998745077778,neg,2,n
差远了,58.45057315708503,neg,3,l
毫无意义,58.44789580225043,neg,4,l
粗糙,58.4004579334981,neg,2,a
踹,58.36579624675298,neg,1,v
卒,58.282825920573494,neg,1,ng
黑鬼,58.2782037748981,neg,2,n
转承,58.12266641652901,neg,2,v
